video_id,, ,Captions,,,
92889784,,,"Sometimes we are happy, sometimes we are unhappy. Alex the cat falls victim to the criticisms of the everyday, and struggles to find happiness in his life.",,,
93013242,,,"Cupidiculous(2014) is a motion graphic project fusing 2D cel-animation and 3D techniques together. It conveys a humor story about Cupid, who makes Adam and Eve fall in love. But this act of love leads to overpopulation, overconsumption and global warming. So he has to find the way to fix these problems. Most characters and elements have been done in 3D but rendered as 2D flat vector look with poppy pastel, splashy and heightened color schemes. Then added more 2D liquid speed lines by drawing frame by frame. Even though laughter is the major objective, but Cupidiculous also delivers critical messages covertly. More or less audiences will get that with absolutely enjoyment.",,,
93052696,,,"When I was in elementary school, the older kids started a rumor that quickly made recess a terrifying experience. I've been wanting to make this film just so I had a place to put some of the details of that rumor.

I animated this in flash, and did my backgrounds in photoshop. After Effects for compositing, and Protools for sound.",,,
93093130,,,A boy goes on a perilous quest through the mountains to rescue his family's missing goat.,,,
93105940,,,Inspired by a summer working in a 24/7 cafe,,,
93124212,,,"After his plane crashes on a small uninhabited island, a young man and his dog must find a way home.",,,
93175979,,,This is 3d animated video,,,
93292237,,,This is 3d animated video,,,
93350761,,,Colorful alien landscapes populated by a stream of creatures.,,,
93519409,,,This is 2d animated music video,,,
93544310,,,Stanley the Pembroke Welsh Corgi is left behind in the break of an apocalypse.,,,
93575669,,,This is not a time to lie,,,
93576358,,,It is a 2D animation,,,
93585374,,,Voice of 'Man' by Tim Key,,,
93629563,,,"The Boy Who Turned Yellow was created for Now Will You Listen!, an illustrated audio visual book of short horror stories and surreal poetry from musician/writer Mick Somerset Ward and Dean and Jarrod of I Monster. The collection was premiered as a live performance at the Lantern Theatre in Sheffield during the Sensoria Festival 2013.",,,
93723851,,,It is a 2D animation,,,
93877492,,,The lead track of video edit taken from the album 'My Little Ghost' by Kidkanevil.,,,
93951774,,,Little Sofía loves her grumpy granny: even though she is always hungry and eats what little food they can buy. Her pension is the only thing keeping her and her father alive. To what extremes will they go to once granny is no more?,,,
94017018,,,"You sit down to have your portrait painted, but who are you? What is the image you want to project? How will the artist manipulate it? Are you a rabbit? You might be a vampire! You're probably a duck...",,,
94087291,,,It is a 2D animation,,,
94395183,,,FLOATING METAL KEY,,,
94449276,,,A two-minute animated voyage through some of the most iconic masterpices of modern architecture:,,,
94502406,,,"There are all sorts of Aliens living throughout space.
Johnny is a Space Delivery Man who travels to different planets to deliver packages.
Johnny is lazy and his only desire is to sleep in his autopilot spaceship.
when the spaceship arrives at the destination, all he has to do is simply deliver the box.
However, it never goes as planned. Johnny encounters strange and bizarre planets
and always seems to cause trouble on his delivery route.",,,
94587418,,,"Wayne has a deluded yet charming sense of the world that he lives in, hopefully you'll receive some affection and good times from his thoughts.",,,
94611333,,,"Here is my 4th year animation thesis film. Its an experimental animation (at least for me), inspired by the dialogues of the general public, where I ask them ""What does art mean to you?...In 2 sentences.""",,,
94786328,,,11 Paper Place is a love story about two 8.5 x 11 sheets of paper that magically transform into paper people as they are spit out of a malfunctioning printer into a recycling bin.,,,
94957294,,,A short film about people with unusual living arrangements.,,,
95036996,,,A film by Joshua Mulligan debuting online exclusively in Cartoon Brew's 5th annual Student Animation Festival.,,,
95079242,,,Mike Edel's The Closer,,,
95205304,,,"I'll Be Strong is all about motivation, struggling and surviving. A relentless storm of pop-digital  weather bombards a group of animals, who are relentlessly dashing towards their goal - a distant volcano emitting the hook of the song. The story is represented only through the visualisation of the invisible wind, revealing the animals with a graphic intensity.",,,
95251007,,,A newly married girl finds a bear shape paperweight while packing to move out of her parents’ house. It is a key to unlock her childhood memories with her grandpa and a black bear.,,,
95255285,,,In the aftermath of an accident a young couple learn to deal with phantom pains.,,,
95342512,,,FOOD is an animated documentary presents a group of “edible characters” discussing themselves.,,,
